source_id,stage0_group,stage2_region,decision,status,reason,notes
S-032,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-033,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-034,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-035,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-036,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-037,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-038,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-039,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-040,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-041,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-043,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-045,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-046,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-048,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-049,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-050,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-051,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-053,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-054,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-055,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,included-in-ENC-R02-decoder-chunk-processing-incomplete-utf8-stage2-v001,verified-visible-semantic-transcript,"UTF-8 chunk processing with Decoder: incomplete multibyte sequences, Encoding.UTF8.GetDecoder, Decoder.GetChars vs Decoder.Convert, flush/end-of-message handling, and typical convert loops.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
